return_id,order_item_id,reason,status,refunded_amount,created_at,updated_at
1146,62883,buyer_remorse,refunded,508.85,2025-12-24 23:16:35+00,2025-12-26 23:16:35+00
1147,62914,size_fit,refunded,290.7,2025-12-24 00:33:52+00,2025-12-26 00:33:52+00
1148,63007,buyer_remorse,refunded,169.76,2025-12-25 18:08:46+00,2025-12-27 18:08:46+00
1149,63038,buyer_remorse,refunded,134.86,2025-12-25 11:22:44+00,2025-12-27 11:22:44+00
1150,63083,size_fit,refunded,884.8,2025-12-25 16:03:38+00,2025-12-27 16:03:38+00
1151,63146,late_delivery,refunded,1850.08,2025-12-25 12:37:40+00,2025-12-27 12:37:40+00
1152,63195,buyer_remorse,refunded,240.1,2025-12-25 21:18:31+00,2025-12-27 21:18:31+00
1153,63236,defective,refunded,585.64,2025-12-26 21:01:09+00,2025-12-28 21:01:09+00
1154,63244,size_fit,refunded,1396.36,2025-12-26 04:16:36+00,2025-12-28 04:16:36+00
1155,63247,late_delivery,refunded,521.32,2025-12-26 08:37:46+00,2025-12-28 08:37:46+00
1156,63253,damaged,refunded,103.73,2025-12-26 15:04:48+00,2025-12-28 15:04:48+00
1157,63254,damaged,refunded,52.26,2025-12-26 03:00:51+00,2025-12-28 03:00:51+00
1158,63321,late_delivery,refunded,259.77,2025-12-26 15:51:06+00,2025-12-28 15:51:06+00
1159,63380,size_fit,refunded,230.32,2025-12-26 12:44:38+00,2025-12-28 12:44:38+00
1160,63420,wrong_item,refunded,268.83,2025-12-26 22:20:43+00,2025-12-28 22:20:43+00
1161,63498,defective,refunded,864.32,2025-12-27 08:46:24+00,2025-12-29 08:46:24+00
1162,63519,size_fit,refunded,495.38,2025-12-27 15:57:08+00,2025-12-29 15:57:08+00
1163,63613,buyer_remorse,refunded,75.92,2025-12-27 06:24:19+00,2025-12-29 06:24:19+00
1164,63615,buyer_remorse,refunded,1894.6,2025-12-27 18:18:07+00,2025-12-29 18:18:07+00
1165,63631,defective,refunded,197.66,2025-12-27 11:35:30+00,2025-12-29 11:35:30+00
1166,63682,damaged,refunded,257.15,2025-12-27 06:33:33+00,2025-12-29 06:33:33+00
1167,63690,late_delivery,refunded,252.44,2025-12-27 22:24:04+00,2025-12-29 22:24:04+00
1168,63745,wrong_item,refunded,223.09,2025-12-28 02:58:08+00,2025-12-30 02:58:08+00
1169,63803,defective,refunded,471.48,2025-12-28 11:48:31+00,2025-12-30 11:48:31+00
1170,63908,size_fit,refunded,390.98,2025-12-28 19:55:43+00,2025-12-30 19:55:43+00
1171,63922,damaged,refunded,1452.54,2025-12-28 00:19:16+00,2025-12-30 00:19:16+00
1172,63969,damaged,refunded,140.07,2025-12-29 00:11:02+00,2025-12-31 00:11:02+00
1173,63985,late_delivery,refunded,1587.28,2025-12-29 15:26:02+00,2025-12-31 15:26:02+00
1174,64031,late_delivery,refunded,1639.57,2025-12-29 21:23:35+00,2025-12-31 21:23:35+00
1175,64073,wrong_item,refunded,46.87,2025-12-29 06:25:06+00,2025-12-31 06:25:06+00
1176,64183,size_fit,refunded,137.41,2025-12-30 20:10:37+00,2026-01-01 20:10:37+00
1177,64322,defective,refunded,247.46,2025-12-30 14:08:15+00,2026-01-01 14:08:15+00
1178,64459,late_delivery,refunded,599.76,2025-12-31 18:13:55+00,2026-01-02 18:13:55+00
1179,64519,wrong_item,refunded,258.68,2025-12-31 10:33:19+00,2026-01-02 10:33:19+00
1180,64527,damaged,refunded,324.51,2025-12-31 17:40:17+00,2026-01-02 17:40:17+00
1181,64560,late_delivery,refunded,211.97,2025-12-31 06:17:05+00,2026-01-02 06:17:05+00
1182,64637,buyer_remorse,refunded,129.15,2026-01-01 04:08:15+00,2026-01-03 04:08:15+00
1183,64691,defective,refunded,489.54,2026-01-01 18:41:21+00,2026-01-03 18:41:21+00
1184,64707,defective,refunded,143.57,2026-01-01 13:00:23+00,2026-01-03 13:00:23+00
1185,64746,defective,refunded,1481.85,2026-01-01 16:45:21+00,2026-01-03 16:45:21+00
1186,64764,defective,refunded,61.29,2026-01-01 18:18:24+00,2026-01-03 18:18:24+00
1187,65027,buyer_remorse,refunded,53.58,2026-01-03 11:46:17+00,2026-01-05 11:46:17+00
1188,65037,size_fit,refunded,247.3,2026-01-03 01:46:41+00,2026-01-05 01:46:41+00
1189,65114,damaged,refunded,841.0,2026-01-03 06:17:08+00,2026-01-05 06:17:08+00
1190,65175,size_fit,refunded,2022.54,2026-01-03 19:03:21+00,2026-01-05 19:03:21+00
1191,65183,size_fit,refunded,262.73,2026-01-03 02:30:54+00,2026-01-05 02:30:54+00
1192,65361,size_fit,refunded,173.27,2026-01-04 06:33:34+00,2026-01-06 06:33:34+00
1193,65377,wrong_item,refunded,75.44,2026-01-04 03:10:48+00,2026-01-06 03:10:48+00
1194,65401,buyer_remorse,refunded,239.09,2026-01-04 11:56:09+00,2026-01-06 11:56:09+00
1195,65454,buyer_remorse,refunded,204.28,2026-01-05 11:19:22+00,2026-01-07 11:19:22+00
1196,65517,defective,refunded,80.78,2026-01-05 02:46:47+00,2026-01-07 02:46:47+00
1197,65606,defective,refunded,366.48,2026-01-05 10:10:00+00,2026-01-07 10:10:00+00
1198,65664,buyer_remorse,refunded,412.23,2026-01-05 09:53:19+00,2026-01-07 09:53:19+00
1199,65712,wrong_item,refunded,92.06,2026-01-06 19:19:42+00,2026-01-08 19:19:42+00
1200,65770,wrong_item,refunded,321.3,2026-01-06 05:39:49+00,2026-01-08 05:39:49+00
1201,65865,defective,refunded,163.17,2026-01-06 17:51:11+00,2026-01-08 17:51:11+00
1202,65921,wrong_item,refunded,585.64,2026-01-07 05:16:24+00,2026-01-09 05:16:24+00
1203,65961,size_fit,refunded,288.14,2026-01-07 18:24:42+00,2026-01-09 18:24:42+00
1204,66038,damaged,refunded,625.59,2026-01-07 10:20:36+00,2026-01-09 10:20:36+00
1205,66057,defective,refunded,2237.3,2026-01-07 13:47:02+00,2026-01-09 13:47:02+00
1206,66122,wrong_item,refunded,1462.93,2026-01-07 17:09:51+00,2026-01-09 17:09:51+00
1207,66148,wrong_item,refunded,64.53,2026-01-07 10:18:05+00,2026-01-09 10:18:05+00
1208,66155,defective,refunded,197.66,2026-01-07 19:12:54+00,2026-01-09 19:12:54+00
1209,66194,damaged,refunded,102.62,2026-01-08 15:55:38+00,2026-01-10 15:55:38+00
1210,66239,defective,refunded,857.18,2026-01-08 13:27:46+00,2026-01-10 13:27:46+00
1211,66279,buyer_remorse,refunded,1387.16,2026-01-09 22:31:15+00,2026-01-11 22:31:15+00
1212,66335,size_fit,refunded,128.89,2026-01-09 23:49:53+00,2026-01-11 23:49:53+00
1213,66365,size_fit,refunded,361.18,2026-01-10 22:27:59+00,2026-01-12 22:27:59+00
1214,66387,size_fit,refunded,126.15,2026-01-10 19:27:44+00,2026-01-12 19:27:44+00
1215,66398,size_fit,refunded,531.84,2026-01-10 15:39:27+00,2026-01-12 15:39:27+00
1216,66409,size_fit,refunded,185.34,2026-01-10 14:58:47+00,2026-01-12 14:58:47+00
1217,66423,wrong_item,refunded,202.34,2026-01-10 22:18:04+00,2026-01-12 22:18:04+00
1218,66455,late_delivery,refunded,2127.92,2026-01-11 14:07:46+00,2026-01-13 14:07:46+00
1219,66485,defective,refunded,204.28,2026-01-11 08:35:09+00,2026-01-13 08:35:09+00
1220,66587,buyer_remorse,refunded,125.61,2026-01-12 22:32:14+00,2026-01-14 22:32:14+00
1221,66600,late_delivery,refunded,1161.15,2026-01-12 02:48:31+00,2026-01-14 02:48:31+00
1222,66723,defective,refunded,109.5,2026-01-14 23:58:51+00,2026-01-16 23:58:51+00
1223,66746,damaged,refunded,491.84,2026-01-15 12:02:49+00,2026-01-17 12:02:49+00
1224,66770,defective,refunded,482.4,2026-01-15 23:15:38+00,2026-01-17 23:15:38+00
1225,66799,defective,refunded,1867.74,2026-01-15 08:52:33+00,2026-01-17 08:52:33+00
1226,66852,wrong_item,refunded,115.8,2026-01-16 08:45:09+00,2026-01-18 08:45:09+00
1227,66855,damaged,refunded,106.03,2026-01-16 19:28:46+00,2026-01-18 19:28:46+00
1228,66975,late_delivery,refunded,569.96,2026-01-17 13:01:06+00,2026-01-19 13:01:06+00
1229,67008,size_fit,refunded,226.67,2026-01-17 04:50:10+00,2026-01-19 04:50:10+00
1230,67032,size_fit,refunded,1387.16,2026-01-18 06:15:55+00,2026-01-20 06:15:55+00
1231,67248,late_delivery,refunded,201.37,2026-01-21 00:25:57+00,2026-01-23 00:25:57+00
1232,67308,size_fit,refunded,483.87,2026-01-21 03:41:40+00,2026-01-23 03:41:40+00
1233,67334,damaged,refunded,121.92,2026-01-22 19:18:35+00,2026-01-24 19:18:35+00
1234,67343,damaged,refunded,579.6,2026-01-22 16:56:02+00,2026-01-24 16:56:02+00
1235,67396,wrong_item,refunded,521.32,2026-01-22 19:48:35+00,2026-01-24 19:48:35+00
1236,67404,wrong_item,refunded,469.97,2026-01-22 00:12:23+00,2026-01-24 00:12:23+00
1237,67410,size_fit,refunded,110.61,2026-01-22 00:34:52+00,2026-01-24 00:34:52+00
1238,67437,late_delivery,refunded,350.82,2026-01-23 07:45:58+00,2026-01-25 07:45:58+00
1239,67445,size_fit,refunded,850.96,2026-01-23 05:14:15+00,2026-01-25 05:14:15+00
1240,67450,defective,refunded,234.34,2026-01-23 10:09:44+00,2026-01-25 10:09:44+00
1241,67456,late_delivery,refunded,3854.1,2026-01-23 05:51:37+00,2026-01-25 05:51:37+00
1242,67500,buyer_remorse,refunded,111.27,2026-01-24 17:35:45+00,2026-01-26 17:35:45+00
1243,67507,late_delivery,refunded,224.34,2026-01-24 13:00:35+00,2026-01-26 13:00:35+00
1244,67586,defective,refunded,4445.55,2026-01-25 01:39:19+00,2026-01-27 01:39:19+00
1245,67633,late_delivery,refunded,2174.32,2026-01-25 04:23:48+00,2026-01-27 04:23:48+00
1246,67636,late_delivery,refunded,109.5,2026-01-25 10:29:07+00,2026-01-27 10:29:07+00
1247,67840,size_fit,refunded,391.26,2026-01-27 23:19:44+00,2026-01-29 23:19:44+00
1248,67905,size_fit,refunded,195.91,2026-01-28 19:48:49+00,2026-01-30 19:48:49+00
1249,67917,buyer_remorse,refunded,281.62,2026-01-28 14:22:55+00,2026-01-30 14:22:55+00
1250,67952,buyer_remorse,refunded,110.32,2026-01-29 06:09:49+00,2026-01-31 06:09:49+00
1251,68022,late_delivery,refunded,137.41,2026-01-30 12:43:27+00,2026-02-01 12:43:27+00
1252,68024,defective,refunded,40.78,2026-01-30 11:36:44+00,2026-02-01 11:36:44+00
1253,68085,wrong_item,refunded,288.63,2026-01-30 19:15:15+00,2026-02-01 19:15:15+00
1254,68088,wrong_item,refunded,121.12,2026-01-30 13:21:46+00,2026-02-01 13:21:46+00
1255,68140,wrong_item,refunded,179.91,2026-01-31 08:00:22+00,2026-02-02 08:00:22+00
1256,68157,size_fit,refunded,585.64,2026-01-31 17:00:28+00,2026-02-02 17:00:28+00
1257,68226,damaged,refunded,141.79,2026-02-01 18:06:34+00,2026-02-03 18:06:34+00
1258,68248,size_fit,refunded,63.45,2026-02-02 16:06:14+00,2026-02-04 16:06:14+00
1259,68265,wrong_item,refunded,270.15,2026-02-02 10:40:53+00,2026-02-04 10:40:53+00
1260,68316,damaged,refunded,116.5,2026-02-03 02:33:07+00,2026-02-05 02:33:07+00
1261,68345,wrong_item,refunded,140.68,2026-02-03 17:58:52+00,2026-02-05 17:58:52+00
1262,68360,wrong_item,refunded,495.91,2026-02-03 14:26:21+00,2026-02-05 14:26:21+00
1263,68436,late_delivery,refunded,109.71,2026-02-04 04:19:55+00,2026-02-06 04:19:55+00
1264,68460,defective,refunded,111.25,2026-02-04 20:47:25+00,2026-02-06 20:47:25+00
1265,68593,defective,refunded,160.46,2026-02-05 16:09:27+00,2026-02-07 16:09:27+00
1266,68602,defective,refunded,439.44,2026-02-05 02:48:24+00,2026-02-07 02:48:24+00
1267,68639,wrong_item,refunded,1138.82,2026-02-06 08:16:03+00,2026-02-08 08:16:03+00
1268,68650,damaged,refunded,776.05,2026-02-06 03:54:23+00,2026-02-08 03:54:23+00
1269,68685,size_fit,refunded,468.8,2026-02-06 18:01:08+00,2026-02-08 18:01:08+00
1270,68744,buyer_remorse,refunded,541.77,2026-02-07 22:30:35+00,2026-02-09 22:30:35+00
1271,68813,late_delivery,refunded,124.34,2026-02-08 19:34:52+00,2026-02-10 19:34:52+00
1272,68886,damaged,refunded,1026.02,2026-02-08 16:40:13+00,2026-02-10 16:40:13+00
1273,68919,damaged,refunded,501.7,2026-02-09 14:03:44+00,2026-02-11 14:03:44+00
1274,69103,buyer_remorse,refunded,575.29,2026-02-12 07:25:32+00,2026-02-14 07:25:32+00
1275,69144,size_fit,refunded,888.03,2026-02-12 20:10:24+00,2026-02-14 20:10:24+00
1276,69283,late_delivery,refunded,1324.61,2026-02-14 21:40:53+00,2026-02-16 21:40:53+00
1277,69396,late_delivery,refunded,796.69,2026-02-15 06:33:49+00,2026-02-17 06:33:49+00
1278,69436,damaged,refunded,491.09,2026-02-16 12:40:35+00,2026-02-18 12:40:35+00
1279,69455,late_delivery,refunded,665.11,2026-02-16 09:15:27+00,2026-02-18 09:15:27+00
1280,69531,buyer_remorse,refunded,230.32,2026-02-17 12:11:49+00,2026-02-19 12:11:49+00
1281,69605,defective,refunded,257.11,2026-02-18 09:06:06+00,2026-02-20 09:06:06+00
1282,69639,size_fit,refunded,298.38,2026-02-18 02:27:04+00,2026-02-20 02:27:04+00
1283,69693,late_delivery,refunded,134.86,2026-02-19 19:22:41+00,2026-02-21 19:22:41+00
1284,69953,buyer_remorse,refunded,252.3,2026-02-22 15:10:38+00,2026-02-24 15:10:38+00
1285,70019,late_delivery,refunded,213.35,2026-02-23 03:50:21+00,2026-02-25 03:50:21+00
1286,70052,size_fit,refunded,906.08,2026-02-23 07:16:35+00,2026-02-25 07:16:35+00
1287,70053,damaged,refunded,431.53,2026-02-23 07:37:59+00,2026-02-25 07:37:59+00
1288,70063,size_fit,refunded,454.87,2026-02-23 22:29:00+00,2026-02-25 22:29:00+00
1289,70081,defective,refunded,137.41,2026-02-23 10:58:38+00,2026-02-25 10:58:38+00
1290,70164,buyer_remorse,refunded,602.06,2026-02-24 23:39:24+00,2026-02-26 23:39:24+00
1291,70306,defective,refunded,274.64,2026-02-26 06:42:39+00,2026-02-28 06:42:39+00
1292,70331,size_fit,refunded,321.3,2026-02-26 22:14:14+00,2026-02-28 22:14:14+00
1293,70358,wrong_item,refunded,246.14,2026-02-27 15:03:43+00,2026-03-01 15:03:43+00
1294,70434,late_delivery,refunded,1043.7,2026-02-28 17:39:31+00,2026-03-02 17:39:31+00
1295,70520,damaged,refunded,521.85,2026-03-01 21:58:33+00,2026-03-03 21:58:33+00
1296,70585,wrong_item,refunded,195.91,2026-03-01 15:03:09+00,2026-03-03 15:03:09+00
1297,70605,wrong_item,refunded,47.65,2026-03-02 00:54:37+00,2026-03-04 00:54:37+00
1298,70643,defective,refunded,121.92,2026-03-02 15:08:27+00,2026-03-04 15:08:27+00
1299,70691,damaged,refunded,111.06,2026-03-03 07:13:51+00,2026-03-05 07:13:51+00
1300,70721,defective,refunded,1017.34,2026-03-03 19:07:56+00,2026-03-05 19:07:56+00
1301,70761,size_fit,refunded,9927.45,2026-03-04 13:41:28+00,2026-03-06 13:41:28+00
1302,70844,defective,refunded,166.69,2026-03-05 05:17:35+00,2026-03-07 05:17:35+00
1303,70908,late_delivery,refunded,431.49,2026-03-06 14:46:24+00,2026-03-08 14:46:24+00
1304,70961,size_fit,refunded,111.06,2026-03-06 04:34:53+00,2026-03-08 04:34:53+00
1305,70995,size_fit,refunded,622.16,2026-03-07 17:15:30+00,2026-03-09 17:15:30+00
1306,70997,defective,refunded,213.35,2026-03-07 11:35:39+00,2026-03-09 11:35:39+00
1307,71017,buyer_remorse,refunded,1122.8,2026-03-07 01:15:21+00,2026-03-09 01:15:21+00
1308,71330,damaged,refunded,496.3,2026-03-10 08:35:24+00,2026-03-12 08:35:24+00
1309,71331,size_fit,refunded,541.0,2026-03-10 01:21:47+00,2026-03-12 01:21:47+00
1310,71410,late_delivery,refunded,258.13,2026-03-11 01:07:05+00,2026-03-13 01:07:05+00
1311,71450,wrong_item,refunded,545.86,2026-03-11 01:11:57+00,2026-03-13 01:11:57+00
1312,71468,size_fit,refunded,213.35,2026-03-12 08:54:37+00,2026-03-14 08:54:37+00
1313,71514,size_fit,refunded,246.14,2026-03-12 06:57:46+00,2026-03-14 06:57:46+00
1314,71525,wrong_item,refunded,322.34,2026-03-12 14:26:06+00,2026-03-14 14:26:06+00
1315,71763,defective,refunded,981.21,2026-03-15 18:07:35+00,2026-03-17 18:07:35+00
1316,71822,defective,refunded,850.96,2026-03-16 14:55:32+00,2026-03-18 14:55:32+00
1317,71915,damaged,refunded,53.5,2026-03-16 01:35:40+00,2026-03-18 01:35:40+00
1318,71920,buyer_remorse,refunded,997.44,2026-03-16 07:16:25+00,2026-03-18 07:16:25+00
1319,71982,defective,refunded,84.4,2026-03-17 20:28:21+00,2026-03-19 20:28:21+00
1320,72042,defective,refunded,997.44,2026-03-18 03:25:35+00,2026-03-20 03:25:35+00
1321,72159,damaged,refunded,116.64,2026-03-19 08:12:48+00,2026-03-21 08:12:48+00
1322,72167,damaged,refunded,503.72,2026-03-19 07:08:12+00,2026-03-21 07:08:12+00
1323,72246,wrong_item,refunded,895.69,2026-03-20 21:48:37+00,2026-03-22 21:48:37+00
1324,72302,damaged,refunded,91.69,2026-03-20 00:06:56+00,2026-03-22 00:06:56+00
1325,72320,wrong_item,refunded,413.58,2026-03-21 19:57:46+00,2026-03-23 19:57:46+00
1326,72368,wrong_item,refunded,508.85,2026-03-21 18:10:03+00,2026-03-23 18:10:03+00
1327,72377,late_delivery,refunded,81.38,2026-03-21 07:27:24+00,2026-03-23 07:27:24+00
1328,72378,wrong_item,refunded,268.93,2026-03-21 19:27:18+00,2026-03-23 19:27:18+00
1329,72397,buyer_remorse,refunded,170.35,2026-03-22 04:13:03+00,2026-03-24 04:13:03+00
1330,72438,size_fit,refunded,730.03,2026-03-22 20:40:37+00,2026-03-24 20:40:37+00
1331,72590,late_delivery,refunded,454.87,2026-03-24 13:15:25+00,2026-03-26 13:15:25+00
1332,72599,defective,refunded,536.21,2026-03-24 19:48:09+00,2026-03-26 19:48:09+00
1333,72834,defective,refunded,166.69,2026-03-27 10:29:01+00,2026-03-29 10:29:01+00
1334,72843,size_fit,refunded,270.15,2026-03-27 11:46:41+00,2026-03-29 11:46:41+00
1335,72850,buyer_remorse,refunded,521.85,2026-03-27 19:40:57+00,2026-03-29 19:40:57+00
1336,72898,size_fit,refunded,138.19,2026-03-28 15:21:22+00,2026-03-30 15:21:22+00
1337,73079,buyer_remorse,refunded,156.24,2026-03-30 17:44:38+00,2026-04-01 17:44:38+00
1338,73118,late_delivery,refunded,129.44,2026-03-30 03:54:09+00,2026-04-01 03:54:09+00
1339,73178,buyer_remorse,refunded,99.95,2026-03-31 12:10:49+00,2026-04-02 12:10:49+00
1340,73279,buyer_remorse,refunded,909.74,2026-04-01 14:48:35+00,2026-04-03 14:48:35+00
1341,73353,defective,refunded,306.63,2026-04-01 08:04:41+00,2026-04-03 08:04:41+00
1342,73444,size_fit,refunded,304.38,2026-04-03 20:12:32+00,2026-04-05 20:12:32+00
1343,73484,defective,refunded,361.84,2026-04-03 15:52:14+00,2026-04-05 15:52:14+00
1344,73502,damaged,refunded,594.16,2026-04-03 04:53:20+00,2026-04-05 04:53:20+00
1345,73519,damaged,refunded,166.94,2026-04-03 13:47:04+00,2026-04-05 13:47:04+00
1346,73569,wrong_item,refunded,830.43,2026-04-04 15:45:40+00,2026-04-06 15:45:40+00
1347,73599,defective,refunded,571.08,2026-04-04 13:29:25+00,2026-04-06 13:29:25+00
1348,73602,late_delivery,refunded,388.77,2026-04-04 03:52:43+00,2026-04-06 03:52:43+00
1349,73771,buyer_remorse,refunded,109.8,2026-04-06 16:41:37+00,2026-04-08 16:41:37+00
1350,73799,size_fit,refunded,249.44,2026-04-06 10:34:49+00,2026-04-08 10:34:49+00
1351,73886,late_delivery,refunded,265.92,2026-04-07 16:43:25+00,2026-04-09 16:43:25+00
1352,73890,buyer_remorse,refunded,243.8,2026-04-07 03:28:03+00,2026-04-09 03:28:03+00
1353,73895,damaged,refunded,141.62,2026-04-07 09:17:12+00,2026-04-09 09:17:12+00
1354,73911,wrong_item,refunded,492.28,2026-04-07 18:55:13+00,2026-04-09 18:55:13+00
1355,73924,buyer_remorse,refunded,346.88,2026-04-07 01:27:38+00,2026-04-09 01:27:38+00
1356,74101,late_delivery,refunded,49.65,2026-04-09 11:37:56+00,2026-04-11 11:37:56+00
1357,74134,late_delivery,refunded,267.74,2026-04-10 02:41:06+00,2026-04-12 02:41:06+00
1358,74159,defective,refunded,1008.54,2026-04-10 22:11:58+00,2026-04-12 22:11:58+00
1359,74234,buyer_remorse,refunded,1850.34,2026-04-11 13:24:47+00,2026-04-13 13:24:47+00
1360,74346,defective,refunded,2598.58,2026-04-12 21:47:11+00,2026-04-14 21:47:11+00
1361,74367,buyer_remorse,refunded,193.89,2026-04-12 11:41:24+00,2026-04-14 11:41:24+00
1362,74450,buyer_remorse,refunded,1045.88,2026-04-13 15:16:42+00,2026-04-15 15:16:42+00
1363,74511,wrong_item,refunded,103.31,2026-04-14 20:14:55+00,2026-04-16 20:14:55+00
1364,74568,size_fit,refunded,200.92,2026-04-15 07:03:54+00,2026-04-17 07:03:54+00
1365,74581,late_delivery,refunded,502.11,2026-04-15 03:31:13+00,2026-04-17 03:31:13+00
1366,74616,buyer_remorse,refunded,1266.9,2026-04-15 05:03:49+00,2026-04-17 05:03:49+00
1367,74649,size_fit,refunded,3163.77,2026-04-15 09:55:21+00,2026-04-17 09:55:21+00
1368,74662,size_fit,refunded,1090.26,2026-04-16 07:10:00+00,2026-04-18 07:10:00+00
1369,74668,wrong_item,refunded,1344.65,2026-04-16 12:05:02+00,2026-04-18 12:05:02+00
1370,74735,size_fit,refunded,580.96,2026-04-16 00:29:23+00,2026-04-18 00:29:23+00
1371,74769,buyer_remorse,refunded,76.16,2026-04-17 22:33:41+00,2026-04-19 22:33:41+00
1372,74776,size_fit,refunded,1639.57,2026-04-17 15:02:07+00,2026-04-19 15:02:07+00
1373,74793,size_fit,refunded,589.34,2026-04-17 04:59:27+00,2026-04-19 04:59:27+00
1374,74844,buyer_remorse,refunded,296.55,2026-04-17 11:43:19+00,2026-04-19 11:43:19+00
1375,74852,late_delivery,refunded,203.93,2026-04-17 01:57:56+00,2026-04-19 01:57:56+00
1376,74949,buyer_remorse,refunded,195.49,2026-04-18 17:00:08+00,2026-04-20 17:00:08+00
1377,74957,damaged,refunded,200.92,2026-04-18 00:49:43+00,2026-04-20 00:49:43+00
1378,74960,late_delivery,refunded,1465.38,2026-04-18 13:12:30+00,2026-04-20 13:12:30+00
1379,74967,size_fit,refunded,1368.16,2026-04-18 19:32:43+00,2026-04-20 19:32:43+00
1380,75157,buyer_remorse,refunded,132.9,2026-04-20 01:59:18+00,2026-04-22 01:59:18+00
1381,75265,damaged,refunded,174.75,2026-04-22 16:58:20+00,2026-04-24 16:58:20+00
1382,75322,size_fit,refunded,178.04,2026-04-22 06:19:09+00,2026-04-24 06:19:09+00
1383,75366,late_delivery,refunded,296.01,2026-04-23 13:28:44+00,2026-04-25 13:28:44+00
1384,75376,size_fit,refunded,599.76,2026-04-23 21:16:37+00,2026-04-25 21:16:37+00
1385,75397,damaged,refunded,177.38,2026-04-23 09:10:07+00,2026-04-25 09:10:07+00
1386,75405,damaged,refunded,2141.18,2026-04-23 05:33:22+00,2026-04-25 05:33:22+00
1387,75462,damaged,refunded,272.29,2026-04-24 21:48:54+00,2026-04-26 21:48:54+00
1388,75504,buyer_remorse,refunded,3644.46,2026-04-24 00:13:01+00,2026-04-26 00:13:01+00
1389,75510,damaged,refunded,283.14,2026-04-24 22:56:53+00,2026-04-26 22:56:53+00
1390,75513,buyer_remorse,refunded,905.95,2026-04-24 03:54:29+00,2026-04-26 03:54:29+00
1391,75523,late_delivery,refunded,247.46,2026-04-24 07:43:12+00,2026-04-26 07:43:12+00
1392,75630,damaged,refunded,388.77,2026-04-26 18:44:40+00,2026-04-28 18:44:40+00
1393,75664,buyer_remorse,refunded,223.9,2026-04-26 08:28:44+00,2026-04-28 08:28:44+00
1394,75670,damaged,refunded,189.31,2026-04-26 07:16:03+00,2026-04-28 07:16:03+00
1395,75679,late_delivery,refunded,312.97,2026-04-26 09:28:59+00,2026-04-28 09:28:59+00
1396,75681,defective,refunded,129.83,2026-04-26 01:42:16+00,2026-04-28 01:42:16+00
1397,75912,buyer_remorse,refunded,274.03,2026-04-29 09:11:50+00,2026-05-01 09:11:50+00
1398,76162,late_delivery,refunded,126.15,2026-05-02 17:03:43+00,2026-05-04 17:03:43+00
1399,76193,late_delivery,refunded,1626.36,2026-05-02 08:22:20+00,2026-05-04 08:22:20+00
1400,76230,damaged,refunded,170.35,2026-05-03 11:31:55+00,2026-05-05 11:31:55+00
1401,76231,wrong_item,refunded,1058.14,2026-05-03 10:46:00+00,2026-05-05 10:46:00+00
1402,76273,buyer_remorse,refunded,2022.54,2026-05-03 11:10:09+00,2026-05-05 11:10:09+00
1403,76344,late_delivery,refunded,453.2,2026-05-04 23:33:32+00,2026-05-06 23:33:32+00
1404,76354,late_delivery,refunded,158.47,2026-05-04 15:15:19+00,2026-05-06 15:15:19+00
1405,76416,buyer_remorse,refunded,129.83,2026-05-04 05:00:07+00,2026-05-06 05:00:07+00
1406,76443,wrong_item,refunded,930.61,2026-05-05 04:45:30+00,2026-05-07 04:45:30+00
1407,76493,late_delivery,refunded,514.3,2026-05-05 14:13:00+00,2026-05-07 14:13:00+00
1408,76504,size_fit,refunded,1381.68,2026-05-05 13:53:35+00,2026-05-07 13:53:35+00
1409,76508,buyer_remorse,refunded,1139.51,2026-05-05 17:31:34+00,2026-05-07 17:31:34+00
1410,76587,damaged,refunded,48.7,2026-05-06 20:29:29+00,2026-05-08 20:29:29+00
1411,76677,damaged,refunded,1021.33,2026-05-07 08:33:08+00,2026-05-09 08:33:08+00
1412,76753,wrong_item,refunded,55.16,2026-05-08 23:27:22+00,2026-05-10 23:27:22+00
1413,76860,buyer_remorse,refunded,166.69,2026-05-09 19:04:29+00,2026-05-11 19:04:29+00
1414,76936,late_delivery,refunded,334.65,2026-05-09 21:55:21+00,2026-05-11 21:55:21+00
1415,76953,buyer_remorse,refunded,617.42,2026-05-09 18:38:08+00,2026-05-11 18:38:08+00
1416,77052,wrong_item,refunded,299.77,2026-05-11 00:34:30+00,2026-05-13 00:34:30+00
1417,77145,damaged,refunded,299.99,2026-05-12 15:55:52+00,2026-05-14 15:55:52+00
1418,77151,late_delivery,refunded,420.5,2026-05-12 04:57:43+00,2026-05-14 04:57:43+00
1419,77226,late_delivery,refunded,583.41,2026-05-12 10:08:08+00,2026-05-14 10:08:08+00
1420,77343,defective,refunded,758.75,2026-05-14 10:36:15+00,2026-05-16 10:36:15+00
1421,77407,buyer_remorse,refunded,130.45,2026-05-14 06:33:24+00,2026-05-16 06:33:24+00
1422,77501,buyer_remorse,refunded,143.21,2026-05-15 04:24:57+00,2026-05-17 04:24:57+00
1423,77621,damaged,refunded,1070.59,2026-05-16 05:14:11+00,2026-05-18 05:14:11+00
1424,77628,defective,refunded,258.13,2026-05-16 18:40:16+00,2026-05-18 18:40:16+00
1425,77686,size_fit,refunded,1302.48,2026-05-17 10:22:29+00,2026-05-19 10:22:29+00
1426,77714,size_fit,refunded,422.52,2026-05-17 02:39:53+00,2026-05-19 02:39:53+00
1427,77756,damaged,refunded,1171.28,2026-05-17 04:52:17+00,2026-05-19 04:52:17+00
