review_id,product_id,customer_id,rating,title,comment,created_at,updated_at
235,65,9151,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-23 07:31:42+00,2024-07-23 07:31:42+00
236,86,9723,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-23 14:01:01+00,2024-07-23 14:01:01+00
237,238,1195,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-23 19:36:53+00,2024-07-23 19:36:53+00
238,391,1923,1,Awful product,"Stopped working after two days, avoid!",2024-07-23 21:27:01+00,2024-07-23 21:27:01+00
239,451,5455,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-23 23:30:55+00,2024-07-23 23:30:55+00
240,131,8140,4,Very Good,"Good value for money, functions well.",2024-07-23 16:38:28+00,2024-07-23 16:38:28+00
241,21,1596,1,Awful product,"Stopped working after two days, avoid!",2024-07-23 12:42:57+00,2024-07-23 12:42:57+00
242,509,6672,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-23 16:47:28+00,2024-07-23 16:47:28+00
243,65,5452,3,Average,Decent but has some minor issues.,2024-07-23 12:53:20+00,2024-07-23 12:53:20+00
244,302,1596,4,Very Good,"Good value for money, functions well.",2024-07-24 10:30:09+00,2024-07-24 10:30:09+00
245,43,2008,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-24 09:57:17+00,2024-07-24 09:57:17+00
246,213,9830,4,Very Good,"Good value for money, functions well.",2024-07-24 15:29:45+00,2024-07-24 15:29:45+00
247,186,5196,4,Very Good,"Good value for money, functions well.",2024-07-24 06:36:31+00,2024-07-24 06:36:31+00
248,293,318,4,Very Good,"Good value for money, functions well.",2024-07-24 09:45:28+00,2024-07-24 09:45:28+00
249,143,10043,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-24 13:14:56+00,2024-07-24 13:14:56+00
250,187,1317,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-24 03:42:22+00,2024-07-24 03:42:22+00
251,352,6510,3,Average,Decent but has some minor issues.,2024-07-24 02:44:05+00,2024-07-24 02:44:05+00
252,506,1792,4,Very Good,"Good value for money, functions well.",2024-07-24 06:33:27+00,2024-07-24 06:33:27+00
253,60,9312,4,Very Good,"Good value for money, functions well.",2024-07-24 13:36:59+00,2024-07-24 13:36:59+00
254,28,5992,3,Average,Decent but has some minor issues.,2024-07-24 19:49:17+00,2024-07-24 19:49:17+00
255,234,10377,4,Very Good,"Good value for money, functions well.",2024-07-24 16:28:40+00,2024-07-24 16:28:40+00
256,469,9580,4,Very Good,"Good value for money, functions well.",2024-07-24 19:13:09+00,2024-07-24 19:13:09+00
257,484,2704,3,Average,Decent but has some minor issues.,2024-07-24 00:13:32+00,2024-07-24 00:13:32+00
258,134,2462,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-24 00:06:06+00,2024-07-24 00:06:06+00
259,226,4553,4,Very Good,"Good value for money, functions well.",2024-07-25 13:00:44+00,2024-07-25 13:00:44+00
260,486,1646,4,Very Good,"Good value for money, functions well.",2024-07-25 10:48:15+00,2024-07-25 10:48:15+00
261,312,3025,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-25 03:57:24+00,2024-07-25 03:57:24+00
262,281,7873,4,Very Good,"Good value for money, functions well.",2024-07-25 10:36:18+00,2024-07-25 10:36:18+00
263,53,6181,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-25 00:56:24+00,2024-07-25 00:56:24+00
264,282,10039,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-25 16:14:45+00,2024-07-25 16:14:45+00
265,270,9454,4,Very Good,"Good value for money, functions well.",2024-07-25 19:23:40+00,2024-07-25 19:23:40+00
266,342,10093,4,Very Good,"Good value for money, functions well.",2024-07-25 14:41:10+00,2024-07-25 14:41:10+00
267,100,5914,4,Very Good,"Good value for money, functions well.",2024-07-25 13:43:17+00,2024-07-25 13:43:17+00
268,294,2900,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-25 21:25:38+00,2024-07-25 21:25:38+00
269,296,7815,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-25 11:32:07+00,2024-07-25 11:32:07+00
270,242,4653,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-26 06:18:24+00,2024-07-26 06:18:24+00
271,513,9578,3,Average,Decent but has some minor issues.,2024-07-26 22:48:00+00,2024-07-26 22:48:00+00
272,100,6328,4,Very Good,"Good value for money, functions well.",2024-07-26 10:39:58+00,2024-07-26 10:39:58+00
273,508,5113,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-26 20:00:35+00,2024-07-26 20:00:35+00
274,312,6974,1,Awful product,"Stopped working after two days, avoid!",2024-07-26 15:44:38+00,2024-07-26 15:44:38+00
275,239,2286,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-26 20:29:14+00,2024-07-26 20:29:14+00
276,329,612,4,Very Good,"Good value for money, functions well.",2024-07-26 15:18:18+00,2024-07-26 15:18:18+00
277,362,6816,4,Very Good,"Good value for money, functions well.",2024-07-26 20:14:06+00,2024-07-26 20:14:06+00
278,65,3481,4,Very Good,"Good value for money, functions well.",2024-07-26 18:04:44+00,2024-07-26 18:04:44+00
279,132,6617,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-26 04:39:24+00,2024-07-26 04:39:24+00
280,507,1704,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-26 02:17:50+00,2024-07-26 02:17:50+00
281,205,8616,4,Very Good,"Good value for money, functions well.",2024-07-26 21:44:38+00,2024-07-26 21:44:38+00
282,11,9904,3,Average,Decent but has some minor issues.,2024-07-26 17:58:53+00,2024-07-26 17:58:53+00
283,482,4835,4,Very Good,"Good value for money, functions well.",2024-07-27 21:21:09+00,2024-07-27 21:21:09+00
284,156,4796,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-27 06:58:02+00,2024-07-27 06:58:02+00
285,385,5576,4,Very Good,"Good value for money, functions well.",2024-07-27 08:10:24+00,2024-07-27 08:10:24+00
286,209,7767,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-27 06:27:16+00,2024-07-27 06:27:16+00
287,424,3296,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-27 15:42:43+00,2024-07-27 15:42:43+00
288,174,4672,4,Very Good,"Good value for money, functions well.",2024-07-27 09:47:28+00,2024-07-27 09:47:28+00
289,500,8925,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-27 10:19:07+00,2024-07-27 10:19:07+00
290,19,2949,4,Very Good,"Good value for money, functions well.",2024-07-27 20:04:23+00,2024-07-27 20:04:23+00
291,501,2271,4,Very Good,"Good value for money, functions well.",2024-07-27 21:15:59+00,2024-07-27 21:15:59+00
292,80,1028,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-27 23:57:33+00,2024-07-27 23:57:33+00
293,392,10045,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-27 04:04:40+00,2024-07-27 04:04:40+00
294,108,10445,1,Awful product,"Stopped working after two days, avoid!",2024-07-27 03:13:44+00,2024-07-27 03:13:44+00
295,219,6261,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-27 06:24:49+00,2024-07-27 06:24:49+00
296,516,10459,2,Disappointed,"Not as described, quality is subpar.",2024-07-27 14:54:40+00,2024-07-27 14:54:40+00
297,49,7992,3,Average,Decent but has some minor issues.,2024-07-27 00:36:30+00,2024-07-27 00:36:30+00
298,217,4968,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-28 19:30:51+00,2024-07-28 19:30:51+00
299,201,5017,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-28 18:04:17+00,2024-07-28 18:04:17+00
300,265,6256,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-28 13:09:31+00,2024-07-28 13:09:31+00
301,302,977,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-28 01:35:41+00,2024-07-28 01:35:41+00
302,302,8308,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-28 17:14:29+00,2024-07-28 17:14:29+00
303,414,1,4,Very Good,"Good value for money, functions well.",2024-07-28 04:14:23+00,2024-07-28 04:14:23+00
304,269,8154,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-28 21:48:05+00,2024-07-28 21:48:05+00
305,85,7544,1,Awful product,"Stopped working after two days, avoid!",2024-07-28 18:00:54+00,2024-07-28 18:00:54+00
306,259,5098,3,Average,Decent but has some minor issues.,2024-07-29 00:58:40+00,2024-07-29 00:58:40+00
307,126,10384,4,Very Good,"Good value for money, functions well.",2024-07-29 10:02:04+00,2024-07-29 10:02:04+00
308,67,4449,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-29 22:00:05+00,2024-07-29 22:00:05+00
309,242,6460,4,Very Good,"Good value for money, functions well.",2024-07-29 07:06:12+00,2024-07-29 07:06:12+00
310,513,7525,4,Very Good,"Good value for money, functions well.",2024-07-29 21:39:34+00,2024-07-29 21:39:34+00
311,110,5237,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-29 06:34:30+00,2024-07-29 06:34:30+00
312,195,5113,4,Very Good,"Good value for money, functions well.",2024-07-29 04:49:56+00,2024-07-29 04:49:56+00
313,22,82,4,Very Good,"Good value for money, functions well.",2024-07-29 22:52:56+00,2024-07-29 22:52:56+00
314,243,832,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-29 10:59:37+00,2024-07-29 10:59:37+00
315,153,4269,4,Very Good,"Good value for money, functions well.",2024-07-29 02:30:35+00,2024-07-29 02:30:35+00
316,251,4302,2,Disappointed,"Not as described, quality is subpar.",2024-07-29 16:53:58+00,2024-07-29 16:53:58+00
317,102,9181,4,Very Good,"Good value for money, functions well.",2024-07-29 20:41:57+00,2024-07-29 20:41:57+00
318,346,1727,4,Very Good,"Good value for money, functions well.",2024-07-29 03:23:56+00,2024-07-29 03:23:56+00
319,358,2798,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-29 13:33:20+00,2024-07-29 13:33:20+00
320,31,2138,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-30 13:07:04+00,2024-07-30 13:07:04+00
321,411,6688,4,Very Good,"Good value for money, functions well.",2024-07-30 18:48:12+00,2024-07-30 18:48:12+00
322,195,1906,4,Very Good,"Good value for money, functions well.",2024-07-30 05:02:51+00,2024-07-30 05:02:51+00
323,514,1264,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-30 00:16:33+00,2024-07-30 00:16:33+00
324,513,8770,4,Very Good,"Good value for money, functions well.",2024-07-30 22:35:40+00,2024-07-30 22:35:40+00
325,1,4141,4,Very Good,"Good value for money, functions well.",2024-07-30 04:04:20+00,2024-07-30 04:04:20+00
326,315,5173,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-30 03:47:42+00,2024-07-30 03:47:42+00
327,35,10191,4,Very Good,"Good value for money, functions well.",2024-07-30 14:30:27+00,2024-07-30 14:30:27+00
328,515,8018,3,Average,Decent but has some minor issues.,2024-07-30 19:07:53+00,2024-07-30 19:07:53+00
329,81,9729,3,Average,Decent but has some minor issues.,2024-07-30 06:09:35+00,2024-07-30 06:09:35+00
330,149,4588,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-30 15:58:41+00,2024-07-30 15:58:41+00
331,205,7113,3,Average,Decent but has some minor issues.,2024-07-30 13:44:52+00,2024-07-30 13:44:52+00
332,157,7549,4,Very Good,"Good value for money, functions well.",2024-07-30 14:06:39+00,2024-07-30 14:06:39+00
333,453,1218,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-30 18:22:32+00,2024-07-30 18:22:32+00
334,53,8392,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-30 04:53:37+00,2024-07-30 04:53:37+00
335,335,1042,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-30 19:09:19+00,2024-07-30 19:09:19+00
336,323,2157,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-31 00:55:50+00,2024-07-31 00:55:50+00
337,14,1869,4,Very Good,"Good value for money, functions well.",2024-07-31 10:47:20+00,2024-07-31 10:47:20+00
338,464,2511,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-31 12:55:05+00,2024-07-31 12:55:05+00
339,355,2509,2,Disappointed,"Not as described, quality is subpar.",2024-07-31 06:22:48+00,2024-07-31 06:22:48+00
340,389,9527,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-31 06:27:18+00,2024-07-31 06:27:18+00
341,75,732,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-31 06:47:56+00,2024-07-31 06:47:56+00
342,331,8909,4,Very Good,"Good value for money, functions well.",2024-07-31 01:47:37+00,2024-07-31 01:47:37+00
343,500,2785,4,Very Good,"Good value for money, functions well.",2024-07-31 13:36:07+00,2024-07-31 13:36:07+00
344,170,1756,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-31 07:38:51+00,2024-07-31 07:38:51+00
345,133,5678,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-31 14:01:18+00,2024-07-31 14:01:18+00
346,290,9632,4,Very Good,"Good value for money, functions well.",2024-07-31 00:00:33+00,2024-07-31 00:00:33+00
347,369,8632,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-07-31 07:58:12+00,2024-07-31 07:58:12+00
348,290,705,4,Very Good,"Good value for money, functions well.",2024-07-31 17:16:48+00,2024-07-31 17:16:48+00
349,479,8393,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 11:53:21+00,2024-08-01 11:53:21+00
350,383,9279,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 14:06:08+00,2024-08-01 14:06:08+00
351,261,5059,4,Very Good,"Good value for money, functions well.",2024-08-01 04:46:29+00,2024-08-01 04:46:29+00
352,252,10284,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 16:38:48+00,2024-08-01 16:38:48+00
353,188,1028,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 08:23:04+00,2024-08-01 08:23:04+00
354,226,6301,4,Very Good,"Good value for money, functions well.",2024-08-01 11:57:43+00,2024-08-01 11:57:43+00
355,203,1616,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 17:05:24+00,2024-08-01 17:05:24+00
356,199,8802,4,Very Good,"Good value for money, functions well.",2024-08-01 18:18:42+00,2024-08-01 18:18:42+00
357,96,4737,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 17:57:27+00,2024-08-01 17:57:27+00
358,65,1843,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 17:49:39+00,2024-08-01 17:49:39+00
359,176,4766,4,Very Good,"Good value for money, functions well.",2024-08-01 06:08:12+00,2024-08-01 06:08:12+00
360,314,3994,4,Very Good,"Good value for money, functions well.",2024-08-01 02:45:46+00,2024-08-01 02:45:46+00
361,350,8983,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 16:01:07+00,2024-08-01 16:01:07+00
362,361,2303,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 04:07:36+00,2024-08-01 04:07:36+00
363,384,9324,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 03:26:28+00,2024-08-01 03:26:28+00
364,361,9461,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 22:27:31+00,2024-08-01 22:27:31+00
365,55,1826,3,Average,Decent but has some minor issues.,2024-08-01 09:16:13+00,2024-08-01 09:16:13+00
366,498,9597,4,Very Good,"Good value for money, functions well.",2024-08-01 21:35:39+00,2024-08-01 21:35:39+00
367,94,10115,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 20:26:00+00,2024-08-01 20:26:00+00
368,409,1252,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 06:35:50+00,2024-08-01 06:35:50+00
369,478,7979,2,Disappointed,"Not as described, quality is subpar.",2024-08-01 18:02:54+00,2024-08-01 18:02:54+00
370,44,586,4,Very Good,"Good value for money, functions well.",2024-08-01 13:03:55+00,2024-08-01 13:03:55+00
371,417,3024,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-01 20:49:31+00,2024-08-01 20:49:31+00
372,64,7575,4,Very Good,"Good value for money, functions well.",2024-08-01 15:22:14+00,2024-08-01 15:22:14+00
373,481,857,4,Very Good,"Good value for money, functions well.",2024-08-01 10:34:40+00,2024-08-01 10:34:40+00
374,260,9484,2,Disappointed,"Not as described, quality is subpar.",2024-08-02 08:12:24+00,2024-08-02 08:12:24+00
375,85,9097,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-02 19:49:21+00,2024-08-02 19:49:21+00
376,60,7645,4,Very Good,"Good value for money, functions well.",2024-08-02 03:01:10+00,2024-08-02 03:01:10+00
377,408,9148,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-02 09:23:47+00,2024-08-02 09:23:47+00
378,260,307,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-02 11:41:55+00,2024-08-02 11:41:55+00
379,244,6135,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-02 06:52:21+00,2024-08-02 06:52:21+00
380,318,530,4,Very Good,"Good value for money, functions well.",2024-08-02 00:37:37+00,2024-08-02 00:37:37+00
381,460,575,1,Awful product,"Stopped working after two days, avoid!",2024-08-02 19:35:24+00,2024-08-02 19:35:24+00
382,224,8953,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-02 01:06:03+00,2024-08-02 01:06:03+00
383,465,4601,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-02 08:19:06+00,2024-08-02 08:19:06+00
384,441,4556,3,Average,Decent but has some minor issues.,2024-08-02 01:34:41+00,2024-08-02 01:34:41+00
385,172,5016,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-02 09:11:54+00,2024-08-02 09:11:54+00
386,9,7528,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-02 17:24:47+00,2024-08-02 17:24:47+00
387,257,9240,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-02 16:23:22+00,2024-08-02 16:23:22+00
388,451,2159,4,Very Good,"Good value for money, functions well.",2024-08-03 00:40:57+00,2024-08-03 00:40:57+00
389,197,8788,5,Excellent!,"Exceeded my expectations, highly recommended!",2024-08-03 08:51:48+00,2024-08-03 08:51:48+00
390,37,9954,4,Very Good,"Good value for money, functions well.",2024-08-03 03:53:44+00,2024-08-03 03:53:44+00
